ID,Salary,DOJ,DOL,Original Designation,Designation,Domain,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,DomainScore,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
905258,325000.00,6/1/14 0:00,,test engineer,test engineer,QA,Banagalore,m,6/4/92 0:00,82,cbse,2010,78.8,cbse,6290,1,B.Tech/B.E.,computer science,71,6290,0,Himachal Pradesh,2014,555,610,795,0.996744487,495,0,623,0,0,0,0,-0.3027,0.3789,-0.2974,-0.6147,-0.8608
1088714,120000.00,7/1/14 0:00,4/1/15 0:00,.net developer,software engineer,Engineering,NCR,m,1/23/91 0:00,79.6,cbse,2009,72.5,cbse,2027,2,B.Tech/B.E.,computer science,62.28,2027,0,Haryana,2013,640,625,595,0.996744487,495,0,623,0,0,0,0,0.7027,1.7109,1.7007,-2.5163,0.2889
1152450,370000.00,3/1/14 0:00,,software engineer,software engineer,Engineering,NCR,f,11/5/91 0:00,86.6,cbse,2009,84.6,cbse,29,2,B.Tech/B.E.,computer science,76.08,29,1,Delhi,2013,570,580,705,0.996744487,565,0,623,0,0,0,0,-0.0154,0.2124,-1.527,-2.3895,-0.6692
1049856,355000.00,8/1/14 0:00,,software engineer,software engineer,Engineering,,m,11/8/92 0:00,80,state board,2010,85.6,state board,14382,2,B.Tech/B.E.,information technology,90.1,14382,1,Telangana,2014,490,555,465,0.996744487,615,0,623,0,0,0,0,-0.0154,0.5454,0.3174,-1.3753,-0.2859
1230280,315000.00,3/1/15 0:00,4/1/15 0:00,software engineer,software engineer,Engineering,Banagalore,m,6/21/92 0:00,86.8,cbse,2009,63.6,state board,2285,2,B.Tech/B.E.,computer science,85.2,2285,0,West Bengal,2014,570,495,740,0.996744487,635,0,623,0,0,0,0,0.2718,0.7119,-1.2196,1.1601,0.2889
1111619,265000.00,8/1/14 0:00,4/1/15 0:00,software developer,software engineer,Engineering,NCR,m,2/12/92 0:00,71.2,state board,2009,72,state board,55,2,B.Tech/B.E.,information technology,76.9,55,0,Uttar Pradesh,2014,430,530,630,0.996744487,645,0,623,0,0,0,0,0.7027,1.0449,-0.6048,-0.2344,0.2889
1251578,335000.00,6/1/14 0:00,,java developer,software engineer,Engineering,Mumbai,m,9/19/91 0:00,93.6,state board,2009,84.8,state board,108,2,B.Tech/B.E.,computer science,75.3,108,0,Madhya Pradesh,2014,745,505,630,0.996744487,645,0,623,0,0,0,0,0.8463,0.3789,-0.2974,-0.4879,-0.0943
1207299,300000.00,2/1/14 0:00,4/1/15 0:00,system engineer,system engineer,Engineering,Banagalore,m,6/4/91 0:00,83,cbse,2008,70,state board,1725,2,B.Tech/B.E.,computer science,72,1725,0,Uttar Pradesh,2013,385,640,690,0.996744487,655,0,623,0,0,0,0,-0.7335,0.3789,-0.1437,0.2727,0.4805
1044900,450000.00,6/1/14 0:00,,quality engineer,test engineer,QA,,m,9/19/92 0:00,84,cbse,2010,78.8,cbse,648,1,B.Tech/B.E.,computer science,67.27,648,0,Kerala,2014,700,640,510,0.996744487,675,0,623,0,0,0,0,0.8463,0.5454,1.2396,-0.7415,1.0554
988848,110000.00,1/1/15 0:00,,android developer,software engineer,Engineering,NCR,f,2/17/93 0:00,78.67,state board,2010,76,state board,137,2,B.Tech/B.E.,information technology,72.14,137,0,Uttar Pradesh,2014,395,470,430,0.998876108,415,0,653,0,0,0,0,-0.0154,0.5454,0.9322,0.2727,-0.2859
1223805,205000.00,2/1/14 0:00,8/1/14 0:00,software developer,software engineer,Engineering,Hyderabad,m,1/30/93 0:00,89,state board,2010,90,state board,2485,2,B.Tech/B.E.,computer science,74,2485,1,Telangana,2014,535,615,620,0.998876108,475,0,653,0,0,0,0,1.5644,1.3779,0.9322,-2.0092,-0.2859
530592,120000.00,8/1/13 0:00,2/1/14 0:00,software developer,software engineer,Engineering,Dehradun,m,5/2/91 0:00,67,state board,2008,78,state board,2563,2,B.Tech/B.E.,computer science,80,2563,0,Uttarakhand,2013,450,545,515,0.998876108,585,0,653,0,0,0,0,-1.8083,-2.4243,-2.0131,-0.0552,-2.9731
1160472,350000.00,8/1/15 0:00,,software developer,software engineer,Engineering,NCR,m,9/9/93 0:00,92,cbse,2011,88.8,cbse,8195,1,B.Tech/B.E.,computer science,84,8195,1,Delhi,2015,640,630,345,0.998876108,595,0,653,0,0,0,0,-0.7335,-1.1196,-1.0659,1.6672,0.0973
820418,400000.00,1/1/14 0:00,11/1/14 0:00,software developer,software engineer,Engineering,Chandigarh,m,9/9/92 0:00,94,cbse,2010,84.4,cbse,11127,1,B.Tech/B.E.,information technology,77.5,11127,0,Punjab,2014,640,610,590,0.998876108,615,0,653,0,0,0,0,0.2718,0.5454,-0.4511,-1.3753,0.0973
911856,315000.00,1/1/15 0:00,,software engineer,software engineer,Engineering,Hyderabad,m,6/10/91 0:00,72,cbse,2009,68.4,cbse,51,2,B.Tech/B.E.,information technology,67.84,51,0,Uttar Pradesh,2014,650,470,680,0.998876108,635,0,653,0,0,0,0,-0.159,-0.1206,-0.1437,-1.6289,0.2889
1293567,150000.00,1/1/15 0:00,5/1/15 0:00,full stack developer,software engineer,Engineering,Patna,m,5/27/92 0:00,91.4,icse,2010,81.2,cbse,11848,1,B.Tech/B.E.,computer science,73,11848,0,Bihar,2015,755,640,740,0.998876108,685,0,653,0,0,0,0,-0.2632,0.8993,-0.4226,-0.3414,0.1275
837923,360000.00,12/1/13 0:00,3/1/15 0:00,junior engineer,junior engineer,Engineering,,m,7/7/93 0:00,78,cbse,2008,73.4,cbse,28,2,B.Tech/B.E.,computer science,69,28,1,Delhi,2013,850,680,735,0.998876108,715,0,653,0,0,0,0,1.1336,0.7119,0.9322,-1.1218,-0.6692
1029538,340000.00,3/1/14 0:00,,application developer,software engineer,Engineering,,m,8/5/90 0:00,73.5,state board,2009,71.8,state board,7010,2,B.Tech/B.E.,information technology,83.9,7010,1,West Bengal,2013,535,605,665,0.998876108,735,0,653,0,0,0,0,1.4208,1.0449,0.6248,0.2727,1.247
1218574,350000.00,1/1/14 0:00,8/1/14 0:00,trainee engineer,trainee engineer,Engineering,NCR,m,8/1/91 0:00,69.2,cbse,2008,77.4,cbse,12601,2,MCA,computer application,76.72,12601,1,Delhi,2014,535,630,645,0.99966434,695,0,684,0,0,0,0,-2.3134,1.0449,0.1637,1.5404,0.0973
1244355,325000.00,8/1/14 0:00,,software engineer,software engineer,Engineering,,m,6/8/92 0:00,88.2,cbse,2010,80.8,cbse,15866,2,B.Tech/B.E.,computer science,70,15866,0,Haryana,2014,735,595,545,0.999910408,535,0,715,0,0,0,0,1.9953,1.0449,-0.1437,-2.3895,0.2889
1106060,310000.00,8/1/14 0:00,,junior software engineer,junior software engineer,Engineering,NCR,f,4/4/92 0:00,95,cbse,2010,89,cbse,10185,2,B.Tech/B.E.,computer science,77,10185,0,Haryana,2014,595,545,690,0.999910408,615,0,715,0,0,0,0,0.5591,1.2114,-0.6048,-0.4879,1.6302
312164,1200000.00,7/1/10 0:00,7/1/11 0:00,engineer trainee,trainee engineer,Engineering,Maharajganj,m,4/25/88 0:00,59.8,icse,2006,60.25,icse,5690,2,B.Tech/B.E.,mechanical engineering,68.63,5690,0,Uttar Pradesh,2010,575,595,405,0.021066228,0,0,0,206,0,0,0,0.2009,1.1248,1.1074,-1.1128,0.9763
958998,100000.00,11/1/14 0:00,11/1/15 0:00,management trainee,trainee manager,Management,,m,8/10/92 0:00,63.33,state board,2009,68.15,state board,15863,2,B.Tech/B.E.,mechanical engineering,67.21,15863,1,Rajasthan,2014,345,415,210,0.032937018,0,0,0,223,0,0,0,0.7027,-0.4536,0.4711,0.7798,-0.4776
1262987,260000.00,10/1/14 0:00,,operations engineer and jetty handling,operations engineer,Operations,Visakhapatnam,m,12/4/92 0:00,63,state board,2010,63,state board,15807,2,B.Tech/B.E.,mechanical engineering,63,15807,1,Telangana,2014,300,435,390,0.032937018,0,0,0,223,0,0,0,1.8517,-0.2871,1.0859,1.6672,-0.2859
712570,625000.00,2/1/14 0:00,,data analyst,data analyst,Tech,,m,6/24/90 0:00,88,state board,2009,84,state board,8351,1,B.Tech/B.E.,mechanical engineering,73.1,8351,0,Karnataka,2013,745,570,695,0.042192434,840,0,0,233,0,0,0,-0.7335,-0.7866,-0.4511,-1.5021,-1.8189
1268344,240000.00,8/1/14 0:00,4/1/15 0:00,process engineer,process engineer,Engineering,Mumbai,m,3/10/90 0:00,78,icse,2009,75,cbse,7765,2,B.Tech/B.E.,mechanical engineering,73,7765,0,Uttar Pradesh,2014,630,555,570,0.066960707,0,0,0,253,0,0,0,1.7081,-0.1206,0.01,-1.7556,0.2889
1230582,110000.00,9/1/14 0:00,1/1/15 0:00,production engineer,production engineer,Engineering,Chennai,m,10/12/92 0:00,95.8,state board,2010,87.16,state board,482,2,B.Tech/B.E.,mechanical engineering,79,482,0,Tamil Nadu,2014,430,395,500,0.066960707,0,0,0,253,0,0,0,-0.5899,-1.1196,0.4711,-0.7415,-1.4356
984343,200000.00,2/1/15 0:00,4/1/15 0:00,product engineer,product engineer,Engineering,NCR,m,7/15/91 0:00,84.2,cbse,2010,76.2,cbse,387,2,B.Tech/B.E.,mechanical engineering,64.5,387,0,Uttar Pradesh,2015,560,470,500,0.066960707,0,0,0,253,0,0,0,0.4155,0.5454,1.8543,-0.1076,0.8637
872116,300000.00,7/1/14 0:00,,project engineer,project engineer,Engineering,NCR,m,1/15/93 0:00,77,icse,2010,77.14,icse,6904,2,B.Tech/B.E.,mechanical engineering,74.36,6904,1,Tamil Nadu,2014,590,400,560,0.066960707,0,0,0,253,0,0,0,0.8463,-0.6201,0.6248,0.3995,1.4386
435378,360000.00,2/1/13 0:00,,assistant manager,assistant manager,Management,Baripada,m,4/8/90 0:00,82,,2008,62.3,,11982,2,B.Tech/B.E.,mechanical engineering,61,11982,0,Orissa,2012,565,475,464,0.068445751,0,0,0,254,0,0,0,-1.4992,-1.2153,-0.9245,-0.5253,-1.8278
359038,400000.00,7/1/13 0:00,,territory sales manager,territory sales manager,Sales,Bundi,m,6/20/91 0:00,70,state board,2008,75,state board,7564,2,B.Tech/B.E.,mechanical engineering,70,7564,0,Haryana,2012,355,425,435,0.068445751,0,0,0,254,0,0,0,0.51,-0.1232,-0.9245,0.4148,0.4234
330544,200000.00,3/1/13 0:00,6/1/14 0:00,mechanical design engineer,mechanical design engineer,UX/UI Design,Nashik,m,2/25/91 0:00,77,state board,2008,75,state board,9837,2,B.Tech/B.E.,mechanical engineering,65.42,9837,1,Telangana,2012,425,415,375,0.068445751,0,0,0,254,0,0,0,1.4374,1.1248,1.2525,0.53233,0.4234
297452,60000.00,7/1/12 0:00,1/1/13 0:00,software engineer,software engineer,Engineering,Banagalore,m,12/15/89 0:00,61,,2007,77,,3918,2,B.Tech/B.E.,information technology,66,3918,1,Karnataka,2011,464,535,225,0.450876584,395,233,0,260,0,0,260,0.0464,0.3448,0.672,0.7673,-0.1295
226736,100000.00,3/1/13 0:00,6/1/13 0:00,programmer,software engineer,Engineering,Coimbatore,m,5/13/89 0:00,77,state board,2007,67,state board,431,2,B.Tech/B.E.,information technology,68.3,431,0,Tamil Nadu,2011,335,465,305,0.413838256,385,266,0,260,0,0,260,0.6646,1.2808,1.9782,2.6475,1.2923
342865,120000.00,2/1/15 0:00,4/1/15 0:00,product development engineer,software engineer,Engineering,NCR,m,3/23/92 0:00,67,cbse,2009,63,cbse,10932,2,B.Tech/B.E.,mechanical engineering,62.9,10932,0,Uttar Pradesh,2014,395,365,315,0.116552565,0,0,0,280,0,0,0,0.2782,0.8128,-0.1988,1.06113,-0.4455
1211729,110000.00,8/1/14 0:00,9/1/14 0:00,engineer,engineer,Engineering,Pune,m,10/5/92 0:00,84,state board,2011,66,state board,15513,2,B.Tech/B.E.,mechanical engineering,57,15513,1,Maharashtra,2015,360,300,190,0.125690182,0,0,0,284,0,0,0,1.2772,1.2114,2.1617,2.5546,1.247
1083692,250000.00,1/1/15 0:00,4/1/15 0:00,educator,educator,Education,NCR,m,3/12/93 0:00,76,cbse,2011,66.66,cbse,12374,2,B.Tech/B.E.,mechanical engineering,65,12374,0,Punjab,2015,500,400,475,0.125690182,375,0,0,284,0,0,0,-2.457,-0.7866,0.01,0.2727,-2.2021
941785,180000.00,8/1/14 0:00,,maintenance engineer,maintenance engineer,Engineering,Unnao,m,2/8/93 0:00,78.6,cbse,2010,82.6,cbse,272,2,B.Tech/B.E.,mechanical engineering,70,272,0,Punjab,2014,590,555,385,0.125690182,0,0,407,284,0,0,0,-0.8772,-0.6201,0.3174,-0.2344,1.4386
134828,180000.00,9/1/10 0:00,11/1/11 0:00,junior engineer,junior engineer,Engineering,Visakhapatnam,m,5/10/89 0:00,76.7,,2006,83.1,,1424,2,B.Tech/B.E.,mechanical engineering,79.3,1424,0,West Bengal,2010,475,395,435,0.130441736,0,0,0,286,0,0,0,-0.2628,-0.2793,-1.2148,0.8848,-0.2875
530178,180000.00,8/1/13 0:00,10/1/14 0:00,engineer,engineer,Engineering,NCR,m,7/15/90 0:00,66,state board,2007,68,state board,11759,2,B.Tech/B.E.,mechanical engineering,69.7,11759,0,Uttarakhand,2013,545,560,400,0.130441736,0,0,0,286,0,0,0,-1.2287,-0.9033,-0.1988,2.4712,0.3444
245887,120000.00,6/1/11 0:00,3/1/12 0:00,site manager,site manager,Management,Jhansi,m,5/4/89 0:00,66.6,cbse,2007,68.6,state board,105,2,B.Tech/B.E.,mechanical engineering,60.22,105,0,Uttar Pradesh,2011,425,595,475,0.130441736,0,0,0,286,0,0,0,-0.4173,0.3448,0.0914,-0.4078,0.6603
306079,120000.00,12/1/11 0:00,12/1/12 0:00,production engineer,production engineer,Engineering,Pune,m,10/18/89 0:00,75.86,,2008,70.08,,3560,2,B.Tech/B.E.,mechanical engineering,56.8,3560,1,Maharashtra,2011,325,365,385,0.130441736,0,0,0,286,0,0,0,-0.5719,0.3448,-1.6502,-0.5253,-1.2354
637306,145000.00,2/1/15 0:00,,research analyst,research analyst,Research,Hyderabad,m,2/11/89 0:00,69,state board,2009,87,state board,1428,2,B.Tech/B.E.,mechanical engineering,60,1428,1,Telangana,2013,310,400,455,0.130441736,0,0,0,286,0,0,0,-1.0208,-0.7866,-0.7585,1.6672,-3.735
330551,145000.00,10/1/12 0:00,1/1/13 0:00,get,get,Tech,Hyderabad,m,7/29/91 0:00,80,state board,2008,90.6,state board,8818,2,B.Tech/B.E.,mechanical engineering,61,8818,1,Telangana,2012,345,495,575,0.184771577,0,0,0,306,0,0,0,1.5533,1.7488,1.688,-1.1422,0.1864
242799,100000.00,10/1/11 0:00,4/1/12 0:00,service coordinator,service coordinator,Support,Banagalore,m,10/3/89 0:00,65,state board,2006,50,state board,1436,2,B.Tech/B.E.,mechanical engineering,58,1436,0,Karnataka,2011,445,315,385,0,0,0,0,313,0,0,0,-0.5719,-1.2153,-1.5051,0.7673,-1.7093
807302,120000.00,9/1/14 0:00,,graduate apprentice trainee,trainee graduate apprentice,Support,NCR,m,1/18/92 0:00,69.85,icse,2010,65.2,cbse,11759,2,B.Tech/B.E.,mechanical engineering,66.17,11759,0,Uttarakhand,2014,475,605,470,0.206710618,0,0,0,313,0,0,0,-0.4463,0.0459,-0.9122,0.2727,-1.0524
261183,400000.00,1/1/12 0:00,,software developer,software engineer,Engineering,Chennai,m,1/18/89 0:00,68,,2006,65,,6874,2,B.Tech/B.E.,mechanical engineering,61.5,6874,0,Uttarakhand,2011,525,545,405,0.206710618,0,0,0,313,0,0,0,-1.6538,0.1888,0.0914,1.4724,1.1343
226017,305000.00,4/1/13 0:00,,assistant manager,assistant manager,Management,NCR,m,11/19/89 0:00,83.2,cbse,2007,61.4,cbse,8099,2,B.Tech/B.E.,mechanical engineering,58,8099,0,Karnataka,2012,515,445,565,0.206710618,0,0,0,313,0,0,0,-1.1901,0.6568,0.2366,-0.2902,-0.2875
263859,450000.00,8/1/11 0:00,12/1/13 0:00,assistant manager,assistant manager,Management,Mumbai,m,6/1/88 0:00,73,,2004,68.69,,2513,2,B.Tech/B.E.,mechanical engineering,65.66,2513,0,Rajasthan,2011,355,455,415,0.206710618,0,0,0,313,0,0,0,0.6646,0.6568,1.1074,-0.0552,0.9763
760965,250000.00,3/1/13 0:00,4/1/15 0:00,quality analyst,test engineer,QA,Banagalore,f,9/20/90 0:00,70,cbse,2008,61,cbse,1083,2,B.Tech/B.E.,computer science,70,1083,0,Karnataka,2012,405,410,325,0.022313286,195,0,0,313,0,0,0,1.5644,0.7119,0.7785,0.3995,0.2889
65278,180000.00,4/1/11 0:00,11/1/13 0:00,process engineer,process engineer,Engineering,Banagalore,m,2/8/88 0:00,59.05,,2006,46.33,,2559,2,B.Tech/B.E.,mechanical engineering,65,2559,0,Karnataka,2010,324,385,375,0.206710618,215,0,0,313,0,0,0,-2.4266,-1.3713,-1.7954,0.8848,-1.0774
281940,660000.00,8/1/11 0:00,,assistant manager,assistant manager,Management,,m,7/31/89 0:00,63.16,icse,2006,60.6,icse,4450,2,B.Tech/B.E.,mechanical engineering,66,4450,0,Uttar Pradesh,2011,605,545,525,0.206710618,315,0,0,313,0,0,0,-1.6538,-1.5273,-0.9245,0.4148,-1.3934
669585,345000.00,3/1/14 0:00,,sap mm consultant,business analyst,Tech,Banagalore,f,8/22/92 0:00,73.8,cbse,2009,92.9,state board,7269,2,B.Tech/B.E.,mechanical engineering,71.9,7269,1,Telangana,2013,545,520,545,0.206710618,325,0,0,313,0,0,0,0.5591,1.0449,1.2396,-0.8682,0.0973
605290,180000.00,4/1/12 0:00,2/1/13 0:00,project engineer,project engineer,Engineering,Nalagarh,m,11/3/90 0:00,85.6,cbse,2009,86.4,cbse,272,2,B.Tech/B.E.,mechanical engineering,75.51,272,0,Punjab,2013,800,605,695,0.206710618,385,0,0,313,0,0,0,0.2718,0.8784,0.4711,-0.4879,1.247
215739,390000.00,5/1/12 0:00,12/1/14 0:00,sales engineer,sales engineer,Engineering,Bhubaneshwar,m,4/7/89 0:00,78.8,cbse,2006,74.8,cbse,5026,2,B.Tech/B.E.,mechanical engineering,70,5026,0,Orissa,2011,695,475,575,0.206710618,435,0,0,313,0,0,0,-1.9629,-0.7473,-1.9405,0.2973,0.1864
65096,345000.00,1/1/11 0:00,10/1/13 0:00,senior software engineer,senior software engineer,Engineering,Banagalore,m,2/5/88 0:00,90.88,state board,2006,82.5,state board,124,2,B.Tech/B.E.,computer science,66.15,124,0,Orissa,2010,415,335,405,0.884122512,535,333,0,313,0,0,320,0.8192,0.1888,-1.7954,1.8249,1.1343
669692,600000.00,10/1/14 0:00,2/1/15 0:00,assistant manager,assistant manager,Management,Kolkata,m,5/4/92 0:00,73,state board,2009,71,state board,9699,2,B.Tech/B.E.,information technology,61,9699,1,Rajasthan,2013,180,365,310,0.074546265,255,433,0,313,0,0,322,-2.0262,-1.9521,-2.6028,0.0192,-2.5853
919224,220000.00,3/1/15 0:00,,production engineer,production engineer,Engineering,NCR,m,5/4/93 0:00,64,state board,2010,62,state board,76,2,B.Tech/B.E.,mechanical engineering,62,76,0,Uttar Pradesh,2015,500,450,500,0.213251425,0,0,0,315,0,0,0,0.99,-0.1206,1.3933,1.794,0.4805
349752,550000.00,6/1/12 0:00,,assistant manager,assistant manager,Management,Hyderabad,m,5/25/91 0:00,80.5,state board,2008,95,state board,2929,2,B.Tech/B.E.,mechanical engineering,77.37,2929,0,Andhra Pradesh,2012,505,615,625,0.27350033,0,0,0,332,0,0,0,0.8192,1.5928,0.672,3.235,-0.8799
487704,144000.00,7/1/13 0:00,,quality engineer,test engineer,QA,NCR,m,9/10/92 0:00,63.5,state board,2009,66,state board,10932,2,B.Tech/B.E.,mechanical engineering,63,10932,0,Uttar Pradesh,2013,455,475,375,0.27350033,0,0,0,332,0,0,0,0.51,0.5008,0.8171,1.2374,0.1864
474217,320000.00,6/1/12 0:00,,electrical project engineer,electrical project engineer,Engineering,Bhubaneshwar,m,4/4/91 0:00,73,state board,2008,63.1,state board,9786,2,B.Tech/B.E.,electrical engineering,73.2,9786,0,Orissa,2012,355,425,505,0.229481755,0,266,0,332,0,0,0,0.8192,1.5538,0.926,-0.0552,0.3444
313765,300000.00,11/1/10 0:00,11/1/11 0:00,mechanical engineer,mechanical engineer,Engineering,Orissa,m,6/19/89 0:00,79.66,state board,2006,87,state board,5069,2,B.Tech/B.E.,mechanical engineering,74.1,5069,0,Andhra Pradesh,2010,525,475,505,0.304510914,0,0,0,340,0,0,0,-0.881,-0.6693,-0.7068,0.06223,-0.1295
676382,100000.00,6/1/13 0:00,2/1/14 0:00,sales engineer,sales engineer,Engineering,Jabalpur,m,10/20/91 0:00,76.6,cbse,2009,70.6,cbse,547,2,B.Tech/B.E.,mechanical engineering,73.06,547,0,Madhya Pradesh,2013,415,620,735,0.304510914,0,0,0,340,0,0,0,1.2772,1.2114,-0.4511,-2.0092,-0.6692
794430,180000.00,8/1/14 0:00,5/1/15 0:00,quality engineer,test engineer,QA,Rudrapur,m,11/20/92 0:00,77,icse,2010,74,icse,8346,2,B.Tech/B.E.,mechanical engineering,55,8346,0,Uttar Pradesh,2014,590,585,560,0.304510914,0,0,0,340,0,0,0,-1.7389,-0.7866,0.3174,-0.6147,0.2889
123610,200000.00,10/1/12 0:00,1/1/14 0:00,product development engineer,software engineer,Engineering,Mumbai,m,5/10/88 0:00,77.2,state board,2007,72.46,state board,1277,2,B.Tech/B.E.,mechanical engineering,62,1277,1,Maharashtra,2011,395,365,305,0.304510914,315,0,0,340,0,0,0,0.51,0.1888,1.2525,1.3549,0.0284
668771,300000.00,10/1/13 0:00,,operations manager,operations manager,Operations,Banagalore,m,10/31/91 0:00,84.8,cbse,2009,75,cbse,6566,2,B.Tech/B.E.,mechanical engineering,61.8,6566,1,Karnataka,2013,640,460,455,0.304510914,445,0,0,340,0,0,0,-0.3027,0.8784,-0.2974,0.3995,0.2889
105067,120000.00,12/1/10 0:00,7/1/11 0:00,software developer,software engineer,Engineering,,m,6/1/87 0:00,77.2,cbse,2005,72.2,cbse,982,2,B.Tech/B.E.,electronics engineering,63,982,1,Rajasthan,2010,445,235,555,0.694479328,455,366,0,340,0,0,0,-2.8903,-0.1232,0.3817,-0.8778,-0.6035
878500,75000.00,5/1/14 0:00,1/1/15 0:00,production engineer,production engineer,Engineering,,m,2/23/93 0:00,91.2,state board,2010,89,state board,12187,2,B.Tech/B.E.,mechanical engineering,79.8,12187,0,Tamil Nadu,2014,570,580,355,0.328746379,0,0,0,346,0,0,0,-0.159,0.8784,-1.6807,0.3995,-1.0524
861979,240000.00,8/1/13 0:00,1/1/14 0:00,desktop support technician,desktop support technician,Tech,NCR,m,7/2/90 0:00,72,cbse,2009,55,cbse,9737,2,B.Tech/B.E.,mechanical engineering,61,9737,0,Uttar Pradesh,2013,555,555,385,0.328746379,0,0,0,346,0,0,0,-0.4463,-0.1206,-1.0659,-0.1076,-0.0943
1255815,150000.00,3/1/15 0:00,4/1/15 0:00,production engineer,production engineer,Engineering,NCR,m,8/21/93 0:00,71.1,cbse,2011,64.5,state board,14169,2,B.Tech/B.E.,mechanical engineering,60.05,14169,0,Uttar Pradesh,2015,560,340,390,0.328746379,0,0,0,346,0,0,0,-0.0154,-0.6201,-0.4511,0.1459,-1.244
1231828,335000.00,5/1/14 0:00,,programmer analyst,programmer analyst,Tech,Pune,m,7/1/90 0:00,79.2,state board,2008,71.9,state board,11363,2,B.Tech/B.E.,mechanical engineering,72,11363,0,Andhra Pradesh,2013,545,580,570,0.328746379,0,0,0,346,0,0,0,-0.7335,-0.1206,-0.4511,0.2727,-1.0524
1259589,110000.00,10/1/14 0:00,4/1/15 0:00,get,get,Tech,Kharagpur,m,3/18/93 0:00,80,icse,2010,76,icse,11210,2,B.Tech/B.E.,mechanical engineering,80.6,11210,0,Chhattisgarh,2014,735,555,535,0.328746379,0,0,0,346,0,0,0,-0.4463,-0.9531,0.1637,0.0192,-2.0105
879261,95000.00,10/1/13 0:00,4/1/14 0:00,co faculty,faculty,Education,,m,3/24/87 0:00,76.66,state board,2004,64.33,state board,3496,2,B.Tech/B.E.,mechanical engineering,72.02,3496,0,Maharashtra,2012,615,525,430,0.328746379,0,0,0,346,0,0,0,-0.5899,0.5454,0.3174,-0.7415,-0.8608
1064862,175000.00,5/1/14 0:00,,get,get,Tech,Hyderabad,m,2/4/91 0:00,87,state board,2009,79.9,state board,6345,2,B.Tech/B.E.,mechanical engineering,66.67,6345,0,Andhra Pradesh,2013,350,445,295,0.328746379,0,0,0,346,0,0,0,1.5644,-1.1196,0.4711,1.1601,0.4805
1203490,95000.00,11/1/14 0:00,,graduate trainee engineer,trainee graduate engineer,Engineering,NCR,m,7/10/92 0:00,59,cbse,2010,55,cbse,12600,2,B.Tech/B.E.,mechanical engineering,66,12600,0,Uttarakhand,2015,325,410,370,0.328746379,0,0,0,346,0,0,0,-3.1752,-0.1206,0.4711,1.6672,0.4805
1242062,240000.00,8/1/14 0:00,,engineer,engineer,Engineering,NCR,m,6/25/90 0:00,68,state board,2008,59,state board,2791,2,B.Tech/B.E.,mechanical engineering,70,2791,0,Uttar Pradesh,2014,430,470,475,0.328746379,0,0,0,346,0,0,0,0.7027,0.7119,0.9322,-0.1076,0.6721
822977,180000.00,4/1/14 0:00,6/1/14 0:00,sales executive,sales executive,Sales,NCR,m,10/27/92 0:00,73,cbse,2010,70.6,cbse,272,2,B.Tech/B.E.,mechanical engineering,72,272,0,Punjab,2014,570,520,470,0.328746379,0,0,0,346,0,0,0,-0.8772,0.8784,1.2396,0.2727,0.0973
1202817,275000.00,7/1/13 0:00,1/1/14 0:00,client services associate,client services associate,Support,Hyderabad,m,10/11/91 0:00,84,icse,2009,81,state board,1914,2,B.Tech/B.E.,mechanical engineering,67,1914,1,Telangana,2013,640,395,310,0.328746379,405,0,0,346,0,0,0,0.2718,1.2114,0.9322,1.0333,-0.2859
352906,150000.00,6/1/13 0:00,8/1/13 0:00,sales executive,sales executive,Sales,Banagalore,m,10/7/90 0:00,83.33,state board,2008,81.4,state board,9481,2,B.Tech/B.E.,electronics engineering,61.92,9481,0,Tamil Nadu,2012,425,405,495,0.124502074,235,233,0,358,0,233,0,0.6646,-2.3073,-0.344,1.5899,0.0679
285145,300000.00,6/1/12 0:00,9/1/14 0:00,project engineer,project engineer,Engineering,Hyderabad,f,8/2/89 0:00,90.83,state board,2008,95.1,state board,3838,2,B.Tech/B.E.,civil engineering,84.01,3838,0,Andhra Pradesh,2012,525,455,605,0.962217011,0,0,0,366,0,0,500,-0.7651,-0.4353,-1.6502,1.3255,-0.4455
319385,400000.00,6/1/12 0:00,,system engineer,system engineer,Engineering,Mumbai,f,9/24/90 0:00,82.2,cbse,2008,77,cbse,5071,2,B.Tech/B.E.,mechanical engineering,91.2,5071,0,Andhra Pradesh,2012,524,555,405,0.414337426,0,0,0,366,0,0,0,-0.7264,-0.6693,-0.8157,-0.05527,-0.4455
288761,95000.00,7/1/11 0:00,2/1/12 0:00,design engineer,design engineer,UX/UI Design,Cochin,m,9/15/88 0:00,92,state board,2007,80,state board,1275,2,B.Tech/B.E.,mechanical engineering,64.16,1275,0,Kerala,2011,565,375,375,0.414337426,0,0,0,366,0,0,0,0.8192,-0.2793,-0.1988,-0.6428,0.0284
